sep=;
SIN;LAST NAME;FIRST NAME;GENDER;EMAIL;BIRTHDATE;ADDRESS;LANGUAGE;SALARY;MARITAL STATUS;EMPLOYEE NUMBER;HIRE DATE;INSURANCE;FAKETAG
627505423;KORY;MORSE;M;KORY.MORSE@gmail.com;1996-04-03;8221 Surf Drive, Panama City FL 32408;E;43265$;common-law partner;076673;1976-12-26;Health care - Module 3, Dental care - Module 3;fakepurplepupleteam0006
617787478;STACI;ENGLISH;F;STACI.ENGLISH@ia.ca;1995-03-31;9 Kimball Court, Burlington MA 01803;E;261818$;widowed;220833;2022-01-27;Health care - Module 2, Dental care - Module 1;fakepurplepupleteam0006
413404062;AMBER;KLINE;F;AMBER.KLINE@outlook.com;1958-03-25;3600 Pennsylvania Avenue, Fremont CA 94536;E;181287$;common-law partner;310000;2001-09-09;Health care - Module 3, Dental care - Module 1;fakepurplepupleteam0006
760335331;ADELE;LONG;F;ADELE.LONG@agc.ia.ca;1925-01-04;3301 Nora Lane, Louisville KY 40220;F;172830$;common-law partner;833538;2007-09-24;Health care - Module 2, Dental care - Module 1;fakepurplepupleteam0006
415703412;SALLY;BULLOCK;F;SALLY.BULLOCK@gmail.com;1969-06-27;18318 Pioneer Drive, Anchorage AK 99577;F;264427$;divorced;429343;1997-06-05;Health care - Module 3, Dental care - Module 1;fakepurplepupleteam0006
476705462;ELISA;MEJIA;F;ELISA.MEJIA@hotmail.com;1930-07-15;5928 West Mauna Loa Lane, Glendale AZ 85306;E;261078$;single;067343;2008-08-23;Health care - Module 1, Dental care - Module 1;fakepurplepupleteam0006
718563505;JARRETT;COHEN;M;JARRETT.COHEN@hotmail.com;1951-11-09;1403 Lincoln Street, Savannah GA 31401;E;269471$;divorced;899321;2020-07-17;Health care - Module 3, Dental care - Module 1;fakepurplepupleteam0006
400814000;NONA;ABBOTT;F;NONA.ABBOTT@outlook.com;1974-12-23;2515 60th Avenue, Oakland CA 94605;E;209600$;single;852013;2021-05-30;Health care - Module 3, Dental care - Module 1;fakepurplepupleteam0006
218266815;GILDA;HUGHES;F;GILDA.HUGHES@ia.ca;1928-11-30;2811 Battery Place Northwest, Washington DC 20016;E;257391$;widowed;565499;1989-03-06;Health care - Module 3, Dental care - Module 2;fakepurplepupleteam0006
138233416;SUNG;WEBSTER;M;SUNG.WEBSTER@hotmail.com;1960-03-24;5805 Armada Drive, Carlsbad CA 92008;E;260627$;divorced;765396;1995-01-15;Health care - Module 3, Dental care - Module 1;fakepurplepupleteam0006
533756557;ALICE;FLOYD;F;ALICE.FLOYD@ia.ca;1946-02-22;8467 Chase Drive, Arvada CO 80003;F;206315$;common-law partner;940068;2010-07-30;Health care - Module 1, Dental care - Module 2;fakepurplepupleteam0006
777564352;PENNY;SELLERS;F;PENNY.SELLERS@outlook.com;1970-03-03;2903 West 31st Avenue, Anchorage AK 99517;F;62943$;maried;526623;1976-09-28;Health care - Module 2, Dental care - Module 3;fakepurplepupleteam0006
414803254;ADRIAN;HOLCOMB;F;ADRIAN.HOLCOMB@hotmail.com;1966-09-02;212 Ambleside Drive, Severna Park MD 21146;F;236018$;maried;324936;1971-10-17;Health care - Module 2, Dental care - Module 2;fakepurplepupleteam0006
377733753;LESA;JIMENEZ;F;LESA.JIMENEZ@outlook.com;1931-04-01;35 Keach Avenue, Worcester MA 01607;E;92070$;widowed;587227;2016-08-25;Health care - Module 1, Dental care - Module 3;fakepurplepupleteam0006
747034262;MARVA;MARKS;F;MARVA.MARKS@hotmail.com;1970-05-17;4840 Reservoir Road Northwest, Washington DC 20007;F;253537$;single;268815;1987-05-29;Health care - Module 3, Dental care - Module 3;fakepurplepupleteam0006
786785543;WHITNEY;TREVINO;F;WHITNEY.TREVINO@gmail.com;1949-06-27;663 Chesapeake Way, Fayetteville AR 72701;F;156741$;single;070817;1992-05-07;Health care - Module 3, Dental care - Module 1;fakepurplepupleteam0006
115046005;JACKIE;MONROE;M;JACKIE.MONROE@agc.ia.ca;1964-07-20;416 McIver Street, Nashville TN 37211;F;243880$;single;156229;1977-02-18;Health care - Module 3, Dental care - Module 3;fakepurplepupleteam0006
583020763;BRITTANY;BARBER;F;BRITTANY.BARBER@ia.ca;1925-05-03;2531 Prestwick Avenue, Concord CA 94519;E;67087$;maried;187697;1975-10-05;Health care - Module 3, Dental care - Module 1;fakepurplepupleteam0006
650716566;REYNALDO;BLACKWELL;M;REYNALDO.BLACKWELL@agc.ia.ca;1961-08-16;8262 Elvaton Road, Millersville MD 21108;E;290355$;single;981379;1977-12-03;Health care - Module 3, Dental care - Module 3;fakepurplepupleteam0006
207611872;TAMMIE;ADAMS;F;TAMMIE.ADAMS@hotmail.com;1962-03-04;125 John Street, Santa Cruz CA 95060;E;249453$;widowed;324299;1971-07-09;Health care - Module 1, Dental care - Module 1;fakepurplepupleteam0006
678630401;LORENZO;HARRINGTON;M;LORENZO.HARRINGTON@outlook.com;1993-04-02;19416 Barclay Road, Castro Valley CA 94546;E;271074$;single;898667;2005-09-11;Health care - Module 3, Dental care - Module 2;fakepurplepupleteam0006
406274035;RUSSEL;CHRISTENSEN;M;RUSSEL.CHRISTENSEN@agc.ia.ca;1958-03-02;140 South Hill Avenue, Fayetteville AR 72701;F;68585$;common-law partner;967762;2002-05-24;Health care - Module 3, Dental care - Module 1;fakepurplepupleteam0006
528635808;HERMINIA;PRINCE;F;HERMINIA.PRINCE@agc.ia.ca;1986-07-13;7841 West Kristal Way, Glendale AZ 85308;E;159654$;single;049581;1989-03-12;Health care - Module 2, Dental care - Module 3;fakepurplepupleteam0006
314875733;STANLEY;FLEMING;M;STANLEY.FLEMING@hotmail.com;1977-11-07;82 Fairfield Street, Manchester CT 06040;F;241453$;maried;797962;1972-08-11;Health care - Module 1, Dental care - Module 3;fakepurplepupleteam0006
436371033;EDWIN;MILLS;M;EDWIN.MILLS@ia.ca;1940-10-28;5420 Allison Street, Arvada CO 80002;E;113222$;divorced;200659;2015-05-09;Health care - Module 2, Dental care - Module 1;fakepurplepupleteam0006
511423378;TERI;BRADFORD;F;TERI.BRADFORD@hotmail.com;1927-05-08;163 Highwood Drive, Manchester CT 06040;F;257070$;widowed;693161;1991-09-23;Health care - Module 2, Dental care - Module 3;fakepurplepupleteam0006
418372314;HOLLIE;MEYER;F;HOLLIE.MEYER@agc.ia.ca;1931-05-04;2010 Rising Hill Drive, Norman OK 73071;E;270911$;common-law partner;889149;1986-05-08;Health care - Module 2, Dental care - Module 3;fakepurplepupleteam0006
264000373;GERRY;EDWARDS;M;GERRY.EDWARDS@outlook.com;1932-05-21;922 Urciolo Court, Annapolis MD 21401;E;62161$;widowed;093803;2017-03-05;Health care - Module 1, Dental care - Module 3;fakepurplepupleteam0006
724081369;BRAD;KIM;M;BRAD.KIM@agc.ia.ca;1973-10-10;3142 West Finger Road, Fayetteville AR 72701;E;21612$;common-law partner;021475;1997-12-02;Health care - Module 1, Dental care - Module 3;fakepurplepupleteam0006
530551209;JANNA;MCINTYRE;F;JANNA.MCINTYRE@gmail.com;1962-10-29;4525 West Frier Drive, Glendale AZ 85301;E;177256$;divorced;851340;2007-04-05;Health care - Module 1, Dental care - Module 3;fakepurplepupleteam0006
365053024;BRANDEN;SINGLETON;M;BRANDEN.SINGLETON@gmail.com;1988-07-16;7645 Marshall Street, Arvada CO 80003;E;251014$;common-law partner;763869;1981-06-13;Health care - Module 1, Dental care - Module 1;fakepurplepupleteam0006
442860235;CECELIA;SYKES;F;CECELIA.SYKES@ia.ca;1940-10-08;109 Cambridge Station Road, Louisville KY 40223;F;283130$;single;796028;1972-03-07;Health care - Module 1, Dental care - Module 2;fakepurplepupleteam0006
320022619;WILMER;WELCH;M;WILMER.WELCH@ia.ca;1962-12-07;102 Old Depot Road, Farmington AR 72730;E;285158$;divorced;509262;2002-04-28;Health care - Module 3, Dental care - Module 2;fakepurplepupleteam0006
475510665;JULIUS;DUNLAP;M;JULIUS.DUNLAP@hotmail.com;1935-09-25;110 Seaton Place Northwest, Washington DC 20001;E;285308$;single;130611;2004-02-20;Health care - Module 2, Dental care - Module 1;fakepurplepupleteam0006
620575159;FRANCIS;CUNNINGHAM;F;FRANCIS.CUNNINGHAM@ia.ca;1992-04-24;1160 North College Avenue, Fayetteville AR 72703;E;131572$;widowed;375818;2020-12-31;Health care - Module 1, Dental care - Module 3;fakepurplepupleteam0006
646057281;LINDA;SALINAS;F;LINDA.SALINAS@outlook.com;1955-11-08;919 Windsor Avenue, Annapolis MD 21403;F;197978$;common-law partner;482442;2013-07-09;Health care - Module 2, Dental care - Module 3;fakepurplepupleteam0006
641005848;TAMIKA;BRIGGS;F;TAMIKA.BRIGGS@agc.ia.ca;1959-11-22;5545 Saddlewood Lane, Brentwood TN 37027;F;266924$;single;577118;1996-04-16;Health care - Module 2, Dental care - Module 3;fakepurplepupleteam0006
381833706;LIZZIE;HARRINGTON;F;LIZZIE.HARRINGTON@ia.ca;1978-09-10;15847 West 74th Place, Arvada CO 80007;E;143818$;maried;046741;2017-12-07;Health care - Module 1, Dental care - Module 3;fakepurplepupleteam0006
188418776;VALARIE;VALENTINE;F;VALARIE.VALENTINE@gmail.com;1996-10-26;840 Inglewood Drive, West Sacramento CA 95605;F;117364$;maried;307726;1998-08-29;Health care - Module 2, Dental care - Module 1;fakepurplepupleteam0006
212765309;DEWITT;ROLLINS;M;DEWITT.ROLLINS@outlook.com;1964-03-20;2715 Thornbrook Court, Odenton MD 21113;E;28173$;widowed;043190;2013-02-27;Health care - Module 2, Dental care - Module 3;fakepurplepupleteam0006
735306532;DUSTIN;MARKS;M;DUSTIN.MARKS@gmail.com;1986-02-26;4696 Bull Run Road, Ashland City TN 37015;F;41382$;common-law partner;134097;2003-08-26;Health care - Module 2, Dental care - Module 1;fakepurplepupleteam0006
574325205;ALONZO;BURKE;M;ALONZO.BURKE@agc.ia.ca;1931-10-17;21 Longview Bluff Drive East, Savannah GA 31419;E;256400$;widowed;334075;2006-11-11;Health care - Module 3, Dental care - Module 2;fakepurplepupleteam0006
503564767;DANA;PEREZ;F;DANA.PEREZ@outlook.com;1943-03-06;926 Mill Court, Savannah GA 31419;E;220465$;common-law partner;209151;2020-06-09;Health care - Module 2, Dental care - Module 1;fakepurplepupleteam0006
786737775;DIANNA;SCHROEDER;F;DIANNA.SCHROEDER@ia.ca;1933-08-10;7645 Marshall Street, Arvada CO 80003;E;126616$;single;295788;2004-03-03;Health care - Module 1, Dental care - Module 1;fakepurplepupleteam0006
215404310;TAMMY;LITTLE;F;TAMMY.LITTLE@hotmail.com;1991-01-16;22219 Panama City Beach Parkway, Panama City Beach FL 32413;F;53373$;maried;645957;1980-07-08;Health care - Module 1, Dental care - Module 2;fakepurplepupleteam0006
378414833;CHASITY;MCPHERSON;F;CHASITY.MCPHERSON@gmail.com;1980-04-15;11522 Country Spring Court, Cupertino CA 95014;E;287091$;common-law partner;711419;1983-02-28;Health care - Module 2, Dental care - Module 2;fakepurplepupleteam0006
164622623;CLAUDETTE;PITTMAN;F;CLAUDETTE.PITTMAN@hotmail.com;1970-01-23;1600 20th Street Northwest, Washington DC 20009;E;142522$;single;885782;1986-04-27;Health care - Module 1, Dental care - Module 1;fakepurplepupleteam0006
515367258;MARTY;SHEPARD;M;MARTY.SHEPARD@ia.ca;1977-04-21;175 Creek Road, Castleton VT 05735;E;39721$;divorced;067586;1977-10-03;Health care - Module 2, Dental care - Module 1;fakepurplepupleteam0006
257152348;MAUDE;SEXTON;F;MAUDE.SEXTON@agc.ia.ca;1973-04-28;34 Harris Street, Brookline MA 02446;E;78557$;widowed;770835;2009-06-16;Health care - Module 1, Dental care - Module 2;fakepurplepupleteam0006
685672750;CAROLINA;BOOKER;F;CAROLINA.BOOKER@ia.ca;1959-06-13;7529 West 72nd Avenue, Arvada CO 80003;F;280894$;single;206294;2022-05-27;Health care - Module 1, Dental care - Module 3;fakepurplepupleteam0006
503348815;HIRAM;RAYMOND;M;HIRAM.RAYMOND@agc.ia.ca;1947-10-08;210 Lacross Lane, Westmore VT 05860;F;45984$;common-law partner;798663;1997-01-24;Health care - Module 2, Dental care - Module 1;fakepurplepupleteam0006
324214071;GLADYS;SWEENEY;F;GLADYS.SWEENEY@ia.ca;1967-05-29;9 Brooklyn Street, Oakland VT 05488;E;123893$;widowed;125749;1977-01-04;Health care - Module 1, Dental care - Module 3;fakepurplepupleteam0006
383384880;WYATT;SUAREZ;M;WYATT.SUAREZ@ia.ca;1966-03-13;3613 East 18th Avenue, Anchorage AK 99508;E;225914$;maried;101042;2000-11-19;Health care - Module 2, Dental care - Module 1;fakepurplepupleteam0006
375571163;JORDAN;GEORGE;M;JORDAN.GEORGE@agc.ia.ca;1976-06-02;2426 East Onyx Trail, Fayetteville AR 72701;F;148168$;widowed;267439;2018-03-18;Health care - Module 1, Dental care - Module 1;fakepurplepupleteam0006
675818835;VICTORIA;RUIZ;F;VICTORIA.RUIZ@agc.ia.ca;1930-11-16;1709 Queensbury Road, Moore OK 73160;F;70400$;single;280139;2018-11-18;Health care - Module 3, Dental care - Module 2;fakepurplepupleteam0006
123888323;JONI;TUCKER;F;JONI.TUCKER@gmail.com;1939-06-16;2349 East Tall Oaks Drive, Fayetteville AR 72703;F;185301$;divorced;173007;1998-01-28;Health care - Module 3, Dental care - Module 3;fakepurplepupleteam0006
244437349;MARIBEL;GORDON;F;MARIBEL.GORDON@ia.ca;1971-05-23;22825 Paseo Place, Hayward CA 94541;F;166254$;maried;749762;1976-06-07;Health care - Module 1, Dental care - Module 3;fakepurplepupleteam0006
287036651;TRUMAN;BARKER;M;TRUMAN.BARKER@outlook.com;1932-02-11;4 Conti Circle, Barre VT 05641;F;270086$;divorced;387681;2014-03-23;Health care - Module 2, Dental care - Module 3;fakepurplepupleteam0006
318448545;ELSIE;LANGLEY;F;ELSIE.LANGLEY@gmail.com;1953-07-13;2515 60th Avenue, Oakland CA 94605;F;40760$;widowed;145821;1974-03-11;Health care - Module 2, Dental care - Module 2;fakepurplepupleteam0006
203666417;KRYSTAL;MCCARTHY;F;KRYSTAL.MCCARTHY@outlook.com;1994-02-12;8064 Claytie Circle, Nashville TN 37221;F;248269$;widowed;291343;1983-05-02;Health care - Module 3, Dental care - Module 3;fakepurplepupleteam0006
642053250;LOLITA;CARVER;F;LOLITA.CARVER@ia.ca;1982-08-15;4109 General Bate Drive, Nashville TN 37204;E;140766$;widowed;884928;2008-01-28;Health care - Module 2, Dental care - Module 1;fakepurplepupleteam0006
736305806;SASHA;BOWMAN;F;SASHA.BOWMAN@hotmail.com;1929-11-10;803 18th Avenue South, Nashville TN 37203;F;184347$;maried;048229;1997-06-19;Health care - Module 1, Dental care - Module 2;fakepurplepupleteam0006
271803603;SUSIE;HEBERT;F;SUSIE.HEBERT@gmail.com;1922-03-16;5461 West Shades Valley Drive, Montgomery AL 36108;F;263188$;common-law partner;309548;1989-01-24;Health care - Module 2, Dental care - Module 1;fakepurplepupleteam0006
221012263;HELEN;COFFEY;F;HELEN.COFFEY@agc.ia.ca;1927-05-01;9636 Morar Road, Panama City FL 32409;E;57414$;maried;470722;1976-07-20;Health care - Module 2, Dental care - Module 3;fakepurplepupleteam0006
531712016;ERNEST;MIDDLETON;M;ERNEST.MIDDLETON@outlook.com;1938-04-29;8 Village Circle, Randolph VT 05060;F;296924$;common-law partner;932743;2020-02-09;Health care - Module 2, Dental care - Module 1;fakepurplepupleteam0006
513551689;JOESPH;GUERRA;M;JOESPH.GUERRA@gmail.com;1921-05-15;341 Oakland Street, Manchester CT 06042;E;160594$;common-law partner;477473;1989-02-12;Health care - Module 1, Dental care - Module 3;fakepurplepupleteam0006
746478841;KATRINA;WHITNEY;F;KATRINA.WHITNEY@outlook.com;1944-11-20;708 Pine Drift Drive, Odenton MD 21113;E;200959$;widowed;781104;2001-06-30;Health care - Module 1, Dental care - Module 1;fakepurplepupleteam0006
688084243;CARLY;MCKENZIE;F;CARLY.MCKENZIE@outlook.com;1961-12-15;355 Gillette Road, Nashville TN 37211;E;150872$;divorced;600872;2008-12-18;Health care - Module 3, Dental care - Module 1;fakepurplepupleteam0006
476720438;MARLON;WILLIS;M;MARLON.WILLIS@gmail.com;1960-06-18;7431 Candace Way, Louisville KY 40214;E;120976$;widowed;871289;1996-08-29;Health care - Module 3, Dental care - Module 3;fakepurplepupleteam0006
203150263;RONALD;BLAIR;M;RONALD.BLAIR@ia.ca;1928-04-01;1656 Newton Street Northwest, Washington DC 20010;F;231049$;single;074777;2018-12-10;Health care - Module 3, Dental care - Module 2;fakepurplepupleteam0006
304153018;TONYA;HIGGINS;F;TONYA.HIGGINS@hotmail.com;1948-11-29;86 Russell Street, Manchester CT 06040;F;176488$;divorced;500877;2004-08-26;Health care - Module 1, Dental care - Module 3;fakepurplepupleteam0006
480021435;MARI;RICHMOND;F;MARI.RICHMOND@hotmail.com;1964-10-09;203 East Gwinnett Street, Savannah GA 31401;E;70450$;divorced;900440;2013-07-20;Health care - Module 1, Dental care - Module 1;fakepurplepupleteam0006
311206049;SUSIE;WORKMAN;F;SUSIE.WORKMAN@ia.ca;1969-01-16;5306 Ritchie Highway, Baltimore MD 21225;F;291987$;maried;599697;2006-02-04;Health care - Module 3, Dental care - Module 3;fakepurplepupleteam0006
558076444;ALPHONSO;POWERS;M;ALPHONSO.POWERS@ia.ca;1997-12-09;4500 Margalo Avenue, Bakersfield CA 93313;F;272990$;maried;999023;1971-01-20;Health care - Module 3, Dental care - Module 1;fakepurplepupleteam0006
766745301;EFREN;MCKINNEY;M;EFREN.MCKINNEY@outlook.com;1960-07-08;3617 Oak Grove Circle, Montgomery AL 36116;E;90285$;widowed;965417;2005-07-18;Health care - Module 2, Dental care - Module 1;fakepurplepupleteam0006
401387105;MALLORY;FRANCO;F;MALLORY.FRANCO@outlook.com;1955-05-10;312 North Cove Boulevard, Panama City FL 32401;F;234787$;divorced;002994;2003-09-07;Health care - Module 1, Dental care - Module 2;fakepurplepupleteam0006
437111453;CHERI;GARZA;F;CHERI.GARZA@outlook.com;1986-01-19;6925 Lariat Lane, Castro Valley CA 94552;E;123666$;single;287698;1995-03-25;Health care - Module 3, Dental care - Module 2;fakepurplepupleteam0006
305768244;MERVIN;GOODWIN;M;MERVIN.GOODWIN@ia.ca;1925-03-10;6823 Forsythe Drive, Panama City FL 32404;E;62046$;common-law partner;247804;1989-08-04;Health care - Module 1, Dental care - Module 2;fakepurplepupleteam0006
612457200;TYREE;CALHOUN;M;TYREE.CALHOUN@gmail.com;1947-05-09;5434 West Beck Lane, Glendale AZ 85306;E;250531$;widowed;364623;2012-03-26;Health care - Module 3, Dental care - Module 3;fakepurplepupleteam0006
625665575;DANA;RICHMOND;F;DANA.RICHMOND@agc.ia.ca;1979-12-23;3142 West Finger Road, Fayetteville AR 72701;E;80537$;widowed;513821;2017-06-28;Health care - Module 2, Dental care - Module 3;fakepurplepupleteam0006
338361884;JOAQUIN;VAUGHAN;M;JOAQUIN.VAUGHAN@ia.ca;1937-01-16;2100 Sandy Creek Trail, Edmond OK 73013;F;235515$;widowed;731480;2002-10-31;Health care - Module 3, Dental care - Module 3;fakepurplepupleteam0006
576287874;HARLAN;BERRY;M;HARLAN.BERRY@agc.ia.ca;1988-04-13;481 East Redbud Lane, Fayetteville AR 72703;E;88109$;common-law partner;018939;2016-01-29;Health care - Module 2, Dental care - Module 1;fakepurplepupleteam0006
132307687;JOANN;LEON;F;JOANN.LEON@ia.ca;1941-09-24;11140 West 60th Avenue, Arvada CO 80004;F;63236$;divorced;774336;2005-06-08;Health care - Module 2, Dental care - Module 2;fakepurplepupleteam0006
122758881;CHUCK;PAYNE;M;CHUCK.PAYNE@gmail.com;1986-06-06;1653 Brooks Avenue, Fayetteville AR 72701;F;88438$;maried;230362;2003-11-01;Health care - Module 3, Dental care - Module 1;fakepurplepupleteam0006
784887853;RICKIE;NUNEZ;M;RICKIE.NUNEZ@agc.ia.ca;1975-09-15;1275 South Holland Drive, Fayetteville AR 72704;E;123125$;common-law partner;912059;1973-08-25;Health care - Module 1, Dental care - Module 1;fakepurplepupleteam0006
780438263;IRVIN;TRAN;M;IRVIN.TRAN@outlook.com;1971-02-02;557 West Willoughby Road, Fayetteville AR 72701;E;147614$;widowed;685463;2015-12-30;Health care - Module 3, Dental care - Module 3;fakepurplepupleteam0006
516713625;CORA;MOORE;F;CORA.MOORE@agc.ia.ca;1936-10-20;926 Mill Court, Savannah GA 31419;F;172905$;maried;888171;1988-05-13;Health care - Module 3, Dental care - Module 3;fakepurplepupleteam0006
676833650;GEOFFREY;WALLER;M;GEOFFREY.WALLER@outlook.com;1995-09-17;8150 North 61st Avenue, Glendale AZ 85302;E;48454$;maried;342458;1987-05-27;Health care - Module 1, Dental care - Module 1;fakepurplepupleteam0006
487478745;DIANNE;MCCOY;F;DIANNE.MCCOY@agc.ia.ca;1967-06-17;711 Parker Street, East Longmeadow MA 01028;F;261455$;maried;807853;1979-04-28;Health care - Module 2, Dental care - Module 3;fakepurplepupleteam0006
545554081;SAMMIE;VAUGHAN;M;SAMMIE.VAUGHAN@gmail.com;1947-03-13;3 Southerberry Drive, Oakland VT 05468;E;169108$;single;624588;2002-01-23;Health care - Module 3, Dental care - Module 3;fakepurplepupleteam0006
241583079;BLAKE;SELLERS;M;BLAKE.SELLERS@gmail.com;1983-02-27;4 Orchard Street, Manchester CT 06040;E;191633$;divorced;822311;2011-11-16;Health care - Module 1, Dental care - Module 3;fakepurplepupleteam0006
214121584;CARSON;RUIZ;M;CARSON.RUIZ@outlook.com;1945-06-25;172 Alburg Springs Road, Alburgh VT 05440;E;278631$;single;521555;2018-11-02;Health care - Module 1, Dental care - Module 3;fakepurplepupleteam0006
320347289;CALLIE;COLLIER;F;CALLIE.COLLIER@gmail.com;1994-01-13;3215 Madsen Street, Hayward CA 94541;E;240239$;common-law partner;569248;1973-03-12;Health care - Module 2, Dental care - Module 3;fakepurplepupleteam0006
487845547;CLARENCE;COMPTON;M;CLARENCE.COMPTON@gmail.com;1971-11-14;875 Latouche Street, Anchorage AK 99501;E;60985$;divorced;838538;2005-05-30;Health care - Module 2, Dental care - Module 2;fakepurplepupleteam0006
311126247;JESS;ORTEGA;M;JESS.ORTEGA@hotmail.com;1920-03-01;11522 Country Spring Court, Cupertino CA 95014;F;21376$;common-law partner;115908;2021-04-15;Health care - Module 2, Dental care - Module 3;fakepurplepupleteam0006
